0.000000000000000000e+00	0.000000000000000000e+00
7.930000000000000000e+03	0.000000000000000000e+00
1.604800000000000000e+04	1.149000000000000000e+03
1.604800000000000000e+04	4.386000000000000000e+03
7.843000000000000000e+03	5.233000000000000000e+03
2.493000000000000000e+03	5.233000000000000000e+03
